company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,total_pax_booked,departure_delay_minutes,load_factor
OO,5603,2025-08-02,ORD,FNT,2025-08-02 20:08:00+00:00,2025-08-02T22:30:00Z,2025-08-02 20:06:00+00:00,2025-08-02T22:22:00Z,50,CRJ-200,Express,101,73,29,45,-2.0,0.9
UA,1842,2025-08-04,ORD,SAN,2025-08-04 20:20:00+00:00,2025-08-04T22:44:00Z,2025-08-04 20:19:00+00:00,2025-08-04T22:34:00Z,200,A321-2NX,Mainline,85,103,62,200,-1.0,1.0
G7,4380,2025-08-05,ORD,SYR,2025-08-05 07:05:00+00:00,2025-08-05T10:09:00Z,2025-08-05 06:58:00+00:00,2025-08-05T10:16:00Z,50,CRJ-550,Express,640,393,29,46,-7.0,0.92
UA,1909,2025-08-03,ORD,TVC,2025-08-03 10:51:00+00:00,2025-08-03T13:06:00Z,2025-08-03 10:57:00+00:00,2025-08-03T12:59:00Z,179,B737-900,Mainline,30,50,56,174,6.0,0.9720670391061452
UA,881,2025-08-06,ORD,HND,2025-08-06 12:50:00+00:00,2025-08-07T15:55:00Z,2025-08-06 12:41:00+00:00,2025-08-07T15:59:00Z,318,B787-10,Mainline,391,394,100,298,-9.0,0.9371069182389937
UA,2144,2025-08-06,ORD,YYZ,2025-08-06 13:01:00+00:00,2025-08-06T15:46:00Z,2025-08-06 13:12:00+00:00,2025-08-06T15:48:00Z,126,A319-100,Mainline,73,105,52,126,11.0,1.0
G7,4611,2025-08-11,ORD,MDT,2025-08-11 07:15:00+00:00,2025-08-11T10:14:00Z,2025-08-11 07:23:00+00:00,2025-08-11T10:10:00Z,50,CRJ-550,Express,45,27,29,43,8.0,0.86
UA,972,2025-08-07,ORD,BRU,2025-08-07 17:55:00+00:00,2025-08-08T09:00:00Z,2025-08-07 18:24:00+00:00,2025-08-08T09:15:00Z,318,B787-10,Mainline,696,726,100,293,29.0,0.9213836477987422
UA,2144,2025-08-12,ORD,YYZ,2025-08-12 13:01:00+00:00,2025-08-12T18:33:00Z,2025-08-12 13:23:00+00:00,2025-08-12T18:33:00Z,126,A319-100,Mainline,76,108,52,123,22.0,0.9761904761904762
UA,1525,2025-08-12,ORD,AUS,2025-08-12 13:40:00+00:00,2025-08-12T16:30:00Z,2025-08-12 13:45:00+00:00,2025-08-12T16:50:00Z,126,A319-100,Mainline,60,79,43,125,5.0,0.9920634920634921
UA,1224,2025-08-11,ORD,LAX,2025-08-11 06:10:00+00:00,2025-08-11T08:39:00Z,2025-08-11 06:06:00+00:00,2025-08-11T08:20:00Z,179,B737-900,Mainline,100,103,62,175,-4.0,0.9776536312849162
YX,3421,2025-08-04,ORD,ROC,2025-08-04 07:15:00+00:00,2025-08-04T10:17:00Z,2025-08-04 07:08:00+00:00,2025-08-04T10:02:00Z,76,ERJ-175,Express,841,829,70,75,-7.0,0.9868421052631579
OO,5375,2025-08-05,ORD,GRB,2025-08-05 08:50:00+00:00,2025-08-05T10:11:00Z,2025-08-05 08:44:00+00:00,2025-08-05T09:49:00Z,50,CRJ-200,Express,46,58,29,50,-6.0,1.0
G7,4600,2025-08-03,ORD,XNA,2025-08-03 15:43:00+00:00,2025-08-03T17:37:00Z,2025-08-03 15:40:00+00:00,2025-08-03T17:34:00Z,50,CRJ-550,Express,54,68,29,50,-3.0,1.0
UA,1989,2025-08-11,ORD,BOS,2025-08-11 18:20:00+00:00,2025-08-11T21:59:00Z,2025-08-11 19:11:00+00:00,2025-08-11T22:36:00Z,179,B737-900,Mainline,75,118,56,177,51.0,0.9888268156424581
UA,1776,2025-08-06,ORD,PHL,2025-08-06 18:20:00+00:00,2025-08-06T21:35:00Z,2025-08-06 18:24:00+00:00,2025-08-06T23:35:00Z,166,B737-800,Mainline,76,94,51,147,4.0,0.8855421686746988
OO,5517,2025-08-12,ORD,PVD,2025-08-12 18:15:00+00:00,2025-08-12T21:54:00Z,2025-08-12 18:27:00+00:00,2025-08-12T22:50:00Z,76,ERJ-175,Express,87,69,34,41,12.0,0.5394736842105263
OO,4739,2025-08-15,ORD,GRB,2025-08-15 15:35:00+00:00,2025-08-15T16:48:00Z,2025-08-15 17:22:00+00:00,2025-08-15T18:41:00Z,50,CRJ-200,Express,60,27,29,42,107.0,0.84
OO,5699,2025-08-07,ORD,SAV,2025-08-07 18:18:00+00:00,2025-08-07T21:50:00Z,2025-08-07 19:23:00+00:00,2025-08-07T22:53:00Z,76,ERJ-175,Express,80,108,70,75,65.0,0.9868421052631579
OO,5309,2025-08-04,ORD,FWA,2025-08-04 20:05:00+00:00,2025-08-04T22:21:00Z,2025-08-04 19:58:00+00:00,2025-08-04T22:12:00Z,50,CRJ-200,Express,82,46,29,48,-7.0,0.96
UA,2133,2025-08-02,ORD,EWR,2025-08-02 15:40:00+00:00,2025-08-02T19:14:00Z,2025-08-02 17:41:00+00:00,2025-08-02T21:27:00Z,176,B757-200,Mainline,2990,3128,122,177,121.0,1.0
YX,3523,2025-08-03,ORD,RIC,2025-08-03 15:17:00+00:00,2025-08-03T18:38:00Z,2025-08-03 15:40:00+00:00,2025-08-03T18:43:00Z,76,ERJ-175,Express,34,62,34,76,23.0,1.0
YX,3536,2025-08-12,ORD,YUL,2025-08-12 07:15:00+00:00,2025-08-12T10:40:00Z,2025-08-12 07:08:00+00:00,2025-08-12T10:34:00Z,76,ERJ-175,Express,45,48,42,38,-7.0,0.5
UA,359,2025-08-14,ORD,MEX,2025-08-14 09:16:00+00:00,2025-08-14T12:45:00Z,2025-08-14 09:12:00+00:00,2025-08-14T12:23:00Z,150,A320-200,Mainline,115,87,60,134,-4.0,0.8933333333333333
UA,481,2025-08-03,ORD,RNO,2025-08-03 19:52:00+00:00,2025-08-03T22:19:00Z,2025-08-03 19:55:00+00:00,2025-08-03T22:14:00Z,126,B737-700,Mainline,95,85,43,112,3.0,0.8888888888888888
OO,5314,2025-08-01,ORD,LNK,2025-08-01 19:40:00+00:00,2025-08-01T21:36:00Z,2025-08-01 23:43:00+00:00,2025-08-02T01:20:00Z,50,CRJ-550,Express,-40,44,29,35,243.0,0.7
OO,5026,2025-08-01,ORD,JST,2025-08-01 21:05:00+00:00,2025-08-01T23:55:00Z,2025-08-01 21:14:00+00:00,2025-08-01T23:48:00Z,50,CRJ-200,Express,142,106,29,28,9.0,0.56
UA,1273,2025-08-04,ORD,SFO,2025-08-04 06:30:00+00:00,2025-08-04T09:09:00Z,2025-08-04 06:29:00+00:00,2025-08-04T08:51:00Z,234,B757-300,Mainline,331,316,66,234,-1.0,1.0
UA,312,2025-08-12,ORD,CHS,2025-08-12 18:15:00+00:00,2025-08-12T21:33:00Z,2025-08-12 21:59:00+00:00,2025-08-13T01:09:00Z,150,A320-200,Mainline,70,264,46,101,224.0,0.6733333333333333
UA,576,2025-08-11,ORD,LAX,2025-08-11 15:35:00+00:00,2025-08-11T18:06:00Z,2025-08-11 15:36:00+00:00,2025-08-11T17:49:00Z,200,A321-2NX,Mainline,72,94,62,178,1.0,0.89
UA,791,2025-08-11,ORD,DEN,2025-08-11 07:10:00+00:00,2025-08-11T08:58:00Z,2025-08-11 08:05:00+00:00,2025-08-11T09:25:00Z,200,A321-2NX,Mainline,55,110,68,200,55.0,1.0
UA,1168,2025-08-04,ORD,SFO,2025-08-04 15:54:00+00:00,2025-08-04T18:44:00Z,2025-08-04 15:51:00+00:00,2025-08-04T18:26:00Z,200,A321-2NX,Mainline,72,71,62,200,-3.0,1.0
G7,4491,2025-08-08,ORD,CAE,2025-08-08 18:30:00+00:00,2025-08-08T21:45:00Z,2025-08-08 18:24:00+00:00,2025-08-08T21:23:00Z,50,CRJ-550,Express,80,68,29,47,-6.0,0.94
UA,1996,2025-08-05,ORD,SJU,2025-08-05 08:49:00+00:00,2025-08-05T14:44:00Z,2025-08-05 08:41:00+00:00,2025-08-05T14:38:00Z,200,A321-2NX,Mainline,514,520,62,198,-8.0,0.99
UA,786,2025-08-15,ORD,BTV,2025-08-15 11:17:00+00:00,2025-08-15T14:33:00Z,2025-08-15 11:08:00+00:00,2025-08-15T14:19:00Z,150,A320-200,Mainline,157,170,46,147,-9.0,0.98
OO,5977,2025-08-03,ORD,ICT,2025-08-03 12:45:00+00:00,2025-08-03T14:48:00Z,2025-08-03 12:40:00+00:00,2025-08-03T14:44:00Z,76,ERJ-175,Express,47,70,34,73,-5.0,0.9605263157894737
OO,5646,2025-08-05,ORD,ATW,2025-08-05 13:59:00+00:00,2025-08-05T15:10:00Z,2025-08-05 13:53:00+00:00,2025-08-05T15:12:00Z,50,CRJ-200,Express,55,64,29,42,-6.0,0.84
YX,3690,2025-08-04,ORD,IND,2025-08-04 15:40:00+00:00,2025-08-04T17:53:00Z,2025-08-04 15:49:00+00:00,2025-08-04T17:55:00Z,76,ERJ-175,Express,57,82,34,70,9.0,0.9210526315789473
UA,2226,2025-08-06,ORD,CLE,2025-08-06 14:27:00+00:00,2025-08-06T16:54:00Z,2025-08-06 14:30:00+00:00,2025-08-06T16:58:00Z,179,B737-900,Mainline,73,80,56,176,3.0,0.9832402234636871
OO,5398,2025-08-06,ORD,IND,2025-08-06 10:55:00+00:00,2025-08-06T13:07:00Z,2025-08-06 12:03:00+00:00,2025-08-06T14:08:00Z,76,ERJ-175,Express,-63,32,34,61,68.0,0.8026315789473685
UA,1577,2025-08-03,ORD,SFO,2025-08-03 14:40:00+00:00,2025-08-03T17:26:00Z,2025-08-03 14:42:00+00:00,2025-08-03T17:54:00Z,234,B757-300,Mainline,80,77,66,233,2.0,0.9957264957264957
YX,3700,2025-08-14,ORD,BNA,2025-08-14 07:25:00+00:00,2025-08-14T09:13:00Z,2025-08-14 07:16:00+00:00,2025-08-14T08:49:00Z,76,ERJ-175,Express,56,60,34,70,-9.0,0.9210526315789473
OO,5352,2025-08-15,ORD,CAK,2025-08-15 18:05:00+00:00,2025-08-15T20:49:00Z,2025-08-15 18:03:00+00:00,2025-08-15T20:38:00Z,50,CRJ-200,Express,65,49,29,38,-2.0,0.76
UA,1878,2025-08-12,ORD,SFO,2025-08-12 12:46:00+00:00,2025-08-12T15:33:00Z,2025-08-12 12:36:00+00:00,2025-08-12T14:51:00Z,200,A321-2NX,Mainline,79,85,62,200,-10.0,1.0
YX,3465,2025-08-11,ORD,GSP,2025-08-11 17:55:00+00:00,2025-08-11T21:00:00Z,2025-08-11 17:47:00+00:00,2025-08-11T20:56:00Z,76,ERJ-175,Express,59,85,34,75,-8.0,0.9868421052631579
G7,4445,2025-08-15,ORD,BHM,2025-08-15 10:55:00+00:00,2025-08-15T12:55:00Z,2025-08-15 10:57:00+00:00,2025-08-15T12:55:00Z,50,CRJ-550,Express,69,83,29,45,2.0,0.9
UA,1297,2025-08-03,ORD,DFW,2025-08-03 08:45:00+00:00,2025-08-03T11:24:00Z,2025-08-03 09:04:00+00:00,2025-08-03T11:36:00Z,126,A319-100,Mainline,58,59,43,126,19.0,1.0
G7,4554,2025-08-07,ORD,GRB,2025-08-07 14:00:00+00:00,2025-08-07T15:11:00Z,2025-08-07 14:00:00+00:00,2025-08-07T15:16:00Z,50,CRJ-550,Express,71,84,29,45,0.0,0.9
OO,5490,2025-08-03,ORD,YYZ,2025-08-03 07:04:00+00:00,2025-08-03T09:58:00Z,2025-08-03 07:01:00+00:00,2025-08-03T09:55:00Z,76,ERJ-175,Express,1146,1134,42,67,-3.0,0.881578947368421
UA,1198,2025-08-07,ORD,CUN,2025-08-07 09:21:00+00:00,2025-08-07T13:14:00Z,2025-08-07 10:03:00+00:00,2025-08-07T13:32:00Z,179,B737-900,Mainline,85,124,70,178,42.0,0.994413407821229
UA,1584,2025-08-04,ORD,LAX,2025-08-04 10:50:00+00:00,2025-08-04T13:23:00Z,2025-08-04 10:42:00+00:00,2025-08-04T13:05:00Z,200,A321-2NX,Mainline,1028,1015,62,200,-8.0,1.0
G7,4463,2025-08-06,ORD,ABE,2025-08-06 18:35:00+00:00,2025-08-06T21:55:00Z,2025-08-06 18:37:00+00:00,2025-08-06T21:27:00Z,50,CRJ-550,Express,94,96,29,44,2.0,0.88
G7,4188,2025-08-14,ORD,GSO,2025-08-14 18:10:00+00:00,2025-08-14T21:17:00Z,2025-08-14 19:57:00+00:00,2025-08-14T22:40:00Z,50,CRJ-550,Express,-25,56,29,46,107.0,0.92
UA,2378,2025-08-06,ORD,LAX,2025-08-06 21:42:00+00:00,2025-08-07T00:15:00Z,2025-08-06 23:59:00+00:00,2025-08-07T02:22:00Z,200,A321-2NX,Mainline,82,175,62,199,137.0,0.995
YX,3668,2025-08-14,ORD,IND,2025-08-14 08:45:00+00:00,2025-08-14T11:04:00Z,2025-08-14 08:59:00+00:00,2025-08-14T11:04:00Z,76,ERJ-175,Express,68,81,34,64,14.0,0.8421052631578947
OO,4780,2025-08-07,ORD,CAK,2025-08-07 11:00:00+00:00,2025-08-07T13:34:00Z,2025-08-07 11:05:00+00:00,2025-08-07T13:26:00Z,50,CRJ-550,Express,66,73,29,50,5.0,1.0
OO,5568,2025-08-05,ORD,MLI,2025-08-05 09:07:00+00:00,2025-08-05T10:22:00Z,2025-08-05 08:59:00+00:00,2025-08-05T10:11:00Z,50,CRJ-200,Express,62,60,29,50,-8.0,1.0
YX,3635,2025-08-15,ORD,MSN,2025-08-15 19:35:00+00:00,2025-08-15T20:48:00Z,2025-08-15 19:39:00+00:00,2025-08-15T20:43:00Z,76,ERJ-175,Express,45,79,34,71,4.0,0.9342105263157895
OO,5643,2025-08-09,ORD,CAK,2025-08-09 21:10:00+00:00,2025-08-09T23:46:00Z,2025-08-09 22:58:00+00:00,2025-08-10T01:16:00Z,76,ERJ-175,Express,45,136,34,30,108.0,0.39473684210526316
OO,5234,2025-08-02,ORD,MKE,2025-08-02 10:35:00+00:00,2025-08-02T11:35:00Z,2025-08-02 10:30:00+00:00,2025-08-02T11:19:00Z,50,CRJ-550,Express,45,45,29,45,-5.0,0.9
UA,356,2025-08-08,ORD,ATL,2025-08-08 14:30:00+00:00,2025-08-08T17:39:00Z,2025-08-08 14:27:00+00:00,2025-08-08T17:43:00Z,126,B737-700,Mainline,94,99,43,114,-3.0,0.9047619047619048
YX,3638,2025-08-12,ORD,CHS,2025-08-12 10:35:00+00:00,2025-08-12T14:02:00Z,2025-08-12 10:29:00+00:00,2025-08-12T13:44:00Z,76,ERJ-175,Express,72,93,34,74,-6.0,0.9736842105263158
OO,5534,2025-08-02,ORD,OMA,2025-08-02 16:00:00+00:00,2025-08-02T17:43:00Z,2025-08-02 15:58:00+00:00,2025-08-02T17:39:00Z,76,ERJ-175,Express,68,80,34,76,-2.0,1.0
OO,5731,2025-08-05,ORD,STL,2025-08-05 11:01:00+00:00,2025-08-05T12:27:00Z,2025-08-05 10:56:00+00:00,2025-08-05T12:27:00Z,76,ERJ-175,Express,86,107,34,76,-5.0,1.0
OO,5668,2025-08-03,ORD,MKE,2025-08-03 14:09:00+00:00,2025-08-03T15:10:00Z,2025-08-03 14:21:00+00:00,2025-08-03T15:18:00Z,50,CRJ-550,Express,40,36,29,48,12.0,0.96
UA,1146,2025-08-10,ORD,MBJ,2025-08-10 08:42:00+00:00,2025-08-10T12:49:00Z,2025-08-10 08:34:00+00:00,2025-08-10T12:36:00Z,166,B737-800,Mainline,57,57,65,115,-8.0,0.6927710843373494
OO,5637,2025-08-09,ORD,GRB,2025-08-09 18:05:00+00:00,2025-08-09T19:18:00Z,2025-08-09 18:00:00+00:00,2025-08-09T19:44:00Z,70,ERJ-175,Express,55,59,34,38,-5.0,0.5428571428571428
YX,3536,2025-08-10,ORD,YUL,2025-08-10 07:15:00+00:00,2025-08-10T10:40:00Z,2025-08-10 07:23:00+00:00,2025-08-10T10:51:00Z,76,ERJ-175,Express,45,82,42,47,8.0,0.618421052631579
UA,2092,2025-08-02,ORD,LGA,2025-08-02 08:00:00+00:00,2025-08-02T11:18:00Z,2025-08-02 07:55:00+00:00,2025-08-02T10:54:00Z,166,B737-MAX8,Mainline,132,95,57,161,-5.0,0.9698795180722891
UA,356,2025-08-11,ORD,ATL,2025-08-11 14:30:00+00:00,2025-08-11T17:39:00Z,2025-08-11 14:30:00+00:00,2025-08-11T17:33:00Z,126,B737-700,Mainline,94,70,43,126,0.0,1.0
UA,622,2025-08-11,ORD,DEN,2025-08-11 13:04:00+00:00,2025-08-11T14:46:00Z,2025-08-11 13:12:00+00:00,2025-08-11T14:36:00Z,364,B777-2HD,Mainline,99,87,87,364,8.0,1.0
UA,944,2025-08-05,ORD,FRA,2025-08-05 15:10:00+00:00,2025-08-06T06:30:00Z,2025-08-05 15:07:00+00:00,2025-08-06T06:06:00Z,318,B787-10,Mainline,1370,1346,155,220,-3.0,0.6918238993710691
UA,291,2025-08-15,ORD,BDL,2025-08-15 18:15:00+00:00,2025-08-15T21:36:00Z,2025-08-15 18:25:00+00:00,2025-08-15T21:43:00Z,150,A320-200,Mainline,65,60,46,149,10.0,0.9933333333333333
OO,5868,2025-08-15,ORD,YWG,2025-08-15 19:58:00+00:00,2025-08-15T22:33:00Z,2025-08-15 19:56:00+00:00,2025-08-15T22:22:00Z,76,ERJ-175,Express,83,78,42,72,-2.0,0.9473684210526315
OO,5448,2025-08-04,ORD,FWA,2025-08-04 14:00:00+00:00,2025-08-04T16:12:00Z,2025-08-04 14:02:00+00:00,2025-08-04T16:10:00Z,50,CRJ-200,Express,132,137,29,50,2.0,1.0
OO,5557,2025-08-03,ORD,OKC,2025-08-03 09:15:00+00:00,2025-08-03T11:54:00Z,2025-08-03 09:11:00+00:00,2025-08-03T11:48:00Z,70,ERJ-175,Express,96,102,34,70,-4.0,1.0
OO,5795,2025-08-05,ORD,TUL,2025-08-05 09:00:00+00:00,2025-08-05T11:12:00Z,2025-08-05 08:52:00+00:00,2025-08-05T11:05:00Z,76,ERJ-175,Express,55,58,34,68,-8.0,0.8947368421052632
UA,445,2025-08-05,ORD,ANC,2025-08-05 15:50:00+00:00,2025-08-05T19:35:00Z,2025-08-05 15:48:00+00:00,2025-08-05T19:25:00Z,179,B737-MAX9,Mainline,68,89,56,124,-2.0,0.6927374301675978
YX,3667,2025-08-02,ORD,GSP,2025-08-02 13:55:00+00:00,2025-08-02T16:54:00Z,2025-08-02 13:59:00+00:00,2025-08-02T16:44:00Z,76,ERJ-175,Express,110,132,34,75,4.0,0.9868421052631579
UA,587,2025-08-06,ORD,YUL,2025-08-06 14:07:00+00:00,2025-08-06T17:26:00Z,2025-08-06 14:07:00+00:00,2025-08-06T17:12:00Z,166,B737-MAX8,Mainline,76,103,65,144,0.0,0.8674698795180723
UA,1178,2025-08-01,ORD,ORF,2025-08-01 18:22:00+00:00,2025-08-01T21:40:00Z,2025-08-01 18:26:00+00:00,2025-08-01T22:00:00Z,179,B737-900,Mainline,120,144,119,177,4.0,0.9888268156424581
OO,4778,2025-08-01,ORD,FAR,2025-08-01 08:45:00+00:00,2025-08-01T10:57:00Z,2025-08-01 10:57:00+00:00,2025-08-01T12:55:00Z,50,CRJ-200,Express,-130,33,29,48,132.0,0.96
OO,5289,2025-08-13,ORD,CRW,2025-08-13 10:35:00+00:00,2025-08-13T13:16:00Z,2025-08-13 13:47:00+00:00,2025-08-13T16:48:00Z,50,CRJ-550,Express,238,38,29,47,192.0,0.94
UA,1741,2025-08-07,ORD,JAC,2025-08-07 09:20:00+00:00,2025-08-07T11:35:00Z,2025-08-07 09:17:00+00:00,2025-08-07T11:22:00Z,126,B737-700,Mainline,784,592,43,126,-3.0,1.0
G7,4542,2025-08-11,ORD,LIT,2025-08-11 20:05:00+00:00,2025-08-11T22:16:00Z,2025-08-11 21:24:00+00:00,2025-08-11T23:35:00Z,50,CRJ-550,Express,70,67,29,49,79.0,0.98
OO,5383,2025-08-12,ORD,TVC,2025-08-12 13:55:00+00:00,2025-08-12T16:12:00Z,2025-08-12 14:07:00+00:00,2025-08-12T16:21:00Z,50,CRJ-550,Express,40,33,29,45,12.0,0.9
OO,5269,2025-08-10,ORD,PIA,2025-08-10 13:55:00+00:00,2025-08-10T15:03:00Z,2025-08-10 19:01:00+00:00,2025-08-10T20:18:00Z,50,CRJ-200,Express,110,40,29,37,306.0,0.74
UA,1215,2025-08-15,ORD,ANC,2025-08-15 09:25:00+00:00,2025-08-15T13:17:00Z,2025-08-15 09:20:00+00:00,2025-08-15T12:52:00Z,166,B737-MAX8,Mainline,81,89,51,164,-5.0,0.9879518072289156
OO,4789,2025-08-08,ORD,FAR,2025-08-08 20:00:00+00:00,2025-08-08T22:12:00Z,2025-08-08 21:06:00+00:00,2025-08-08T22:59:00Z,70,ERJ-175,Express,-13,32,34,60,66.0,0.8571428571428571
OO,5608,2025-08-15,ORD,GRB,2025-08-15 11:10:00+00:00,2025-08-15T12:23:00Z,2025-08-15 11:00:00+00:00,2025-08-15T12:11:00Z,50,CRJ-200,Express,98,61,29,45,-10.0,0.9
OO,5601,2025-08-15,ORD,FNT,2025-08-15 13:55:00+00:00,2025-08-15T16:11:00Z,2025-08-15 13:52:00+00:00,2025-08-15T16:40:00Z,50,CRJ-200,Express,110,117,29,50,-3.0,1.0
OO,4791,2025-08-15,ORD,SBN,2025-08-15 10:35:00+00:00,2025-08-15T12:33:00Z,2025-08-15 10:32:00+00:00,2025-08-15T12:27:00Z,50,CRJ-550,Express,41,41,29,45,-3.0,0.9
YX,3663,2025-08-08,ORD,BGR,2025-08-08 18:10:00+00:00,2025-08-08T21:59:00Z,2025-08-08 18:12:00+00:00,2025-08-08T21:52:00Z,76,ERJ-175,Express,74,103,34,70,2.0,0.9210526315789473
OO,5470,2025-08-09,ORD,GEG,2025-08-09 08:40:00+00:00,2025-08-09T10:56:00Z,2025-08-09 08:36:00+00:00,2025-08-09T10:29:00Z,76,ERJ-175,Express,43,70,34,70,-4.0,0.9210526315789473
YX,3520,2025-08-03,ORD,CVG,2025-08-03 21:12:00+00:00,2025-08-03T23:42:00Z,2025-08-03 21:26:00+00:00,2025-08-03T23:36:00Z,70,ERJ-170,Express,47,62,34,68,14.0,0.9714285714285714
UA,2661,2025-08-08,ORD,LGA,2025-08-08 10:00:00+00:00,2025-08-08T13:18:00Z,2025-08-08 10:21:00+00:00,2025-08-08T13:23:00Z,166,B737-800,Mainline,21,58,51,166,21.0,1.0
OO,5493,2025-08-02,ORD,ATW,2025-08-02 11:05:00+00:00,2025-08-02T12:18:00Z,2025-08-02 11:13:00+00:00,2025-08-02T12:19:00Z,50,CRJ-200,Express,70,70,29,49,8.0,0.98
UA,2627,2025-08-01,ORD,MSP,2025-08-01 21:50:00+00:00,2025-08-01T23:28:00Z,2025-08-01 21:46:00+00:00,2025-08-01T23:08:00Z,179,B737-900,Mainline,85,85,56,67,-4.0,0.3743016759776536
UA,2005,2025-08-15,ORD,TYS,2025-08-15 19:52:00+00:00,2025-08-15T22:37:00Z,2025-08-15 20:59:00+00:00,2025-08-15T23:40:00Z,150,A320-200,Mainline,57,81,46,72,67.0,0.48
G7,4406,2025-08-15,ORD,TVC,2025-08-15 09:25:00+00:00,2025-08-15T11:54:00Z,2025-08-15 09:49:00+00:00,2025-08-15T12:00:00Z,50,CRJ-550,Express,-27,25,29,50,24.0,1.0
UA,769,2025-08-08,ORD,BCN,2025-08-08 21:35:00+00:00,2025-08-09T13:15:00Z,2025-08-08 22:01:00+00:00,2025-08-09T13:36:00Z,243,B787-8,Mainline,455,496,150,237,26.0,0.9753086419753086
UA,2011,2025-08-01,ORD,YVR,2025-08-01 08:48:00+00:00,2025-08-01T11:33:00Z,2025-08-01 09:24:00+00:00,2025-08-01T11:33:00Z,150,A320-200,Mainline,8,55,60,150,36.0,1.0
UA,2329,2025-08-10,ORD,DTW,2025-08-10 14:50:00+00:00,2025-08-10T17:18:00Z,2025-08-10 15:50:00+00:00,2025-08-10T18:10:00Z,126,B737-700,Mainline,132,62,43,126,60.0,1.0
UA,2182,2025-08-07,ORD,PHL,2025-08-07 11:20:00+00:00,2025-08-07T14:29:00Z,2025-08-07 11:13:00+00:00,2025-08-07T14:13:00Z,150,A320-200,Mainline,160,143,46,150,-7.0,1.0
UA,1599,2025-08-08,ORD,DEN,2025-08-08 08:45:00+00:00,2025-08-08T10:35:00Z,2025-08-08 08:40:00+00:00,2025-08-08T10:06:00Z,364,B777-2HD,Mainline,754,736,87,363,-5.0,0.9972527472527473
OO,5652,2025-08-02,ORD,GEG,2025-08-02 19:38:00+00:00,2025-08-02T21:59:00Z,2025-08-02 20:52:00+00:00,2025-08-02T23:04:00Z,76,ERJ-175,Express,53,57,39,76,74.0,1.0
UA,2430,2025-08-11,ORD,BNA,2025-08-11 14:10:00+00:00,2025-08-11T15:55:00Z,2025-08-11 14:15:00+00:00,2025-08-11T15:58:00Z,166,B737-MAX8,Mainline,76,92,51,162,5.0,0.9759036144578314
UA,600,2025-08-10,ORD,LAS,2025-08-10 14:40:00+00:00,2025-08-10T16:40:00Z,2025-08-10 14:53:00+00:00,2025-08-10T16:47:00Z,179,B737-900,Mainline,86,123,56,175,13.0,0.9776536312849162
UA,1044,2025-08-02,ORD,LAX,2025-08-02 09:05:00+00:00,2025-08-02T11:40:00Z,2025-08-02 10:06:00+00:00,2025-08-02T12:11:00Z,234,B757-300,Mainline,200,281,72,234,61.0,1.0
OO,5446,2025-08-01,ORD,CLE,2025-08-01 15:50:00+00:00,2025-08-01T18:21:00Z,2025-08-01 15:49:00+00:00,2025-08-01T18:22:00Z,76,ERJ-175,Express,56,53,34,75,-1.0,0.9868421052631579
UA,1842,2025-08-10,ORD,SAN,2025-08-10 20:20:00+00:00,2025-08-10T22:44:00Z,2025-08-10 21:31:00+00:00,2025-08-10T23:57:00Z,200,A321-2NX,Mainline,85,79,62,200,71.0,1.0
G7,4426,2025-08-11,ORD,BUF,2025-08-11 10:35:00+00:00,2025-08-11T13:21:00Z,2025-08-11 10:32:00+00:00,2025-08-11T13:36:00Z,50,CRJ-550,Express,49,61,29,50,-3.0,1.0
UA,1756,2025-08-14,ORD,YYZ,2025-08-14 21:14:00+00:00,2025-08-14T23:58:00Z,2025-08-14 22:26:00+00:00,2025-08-15T00:41:00Z,166,B737-800,Mainline,74,57,65,161,72.0,0.9698795180722891
YX,3498,2025-08-07,ORD,CVG,2025-08-07 07:10:00+00:00,2025-08-07T09:35:00Z,2025-08-07 07:07:00+00:00,2025-08-07T09:33:00Z,76,ERJ-175,Express,50,73,34,75,-3.0,0.9868421052631579
UA,729,2025-08-15,ORD,DFW,2025-08-15 07:00:00+00:00,2025-08-15T09:39:00Z,2025-08-15 06:55:00+00:00,2025-08-15T09:19:00Z,150,A320-200,Mainline,124,60,52,70,-5.0,0.4666666666666667
UA,2666,2025-08-03,ORD,DEN,2025-08-03 05:00:00+00:00,2025-08-03T06:43:00Z,2025-08-03 04:55:00+00:00,2025-08-03T06:19:00Z,200,A321-2NX,Mainline,525,518,70,199,-5.0,0.995
UA,2414,2025-08-06,ORD,BNA,2025-08-06 10:43:00+00:00,2025-08-06T12:28:00Z,2025-08-06 10:39:00+00:00,2025-08-06T12:14:00Z,166,B737-MAX8,Mainline,295,291,57,157,-4.0,0.9457831325301205
UA,2497,2025-08-12,ORD,DTW,2025-08-12 19:35:00+00:00,2025-08-12T22:05:00Z,2025-08-12 23:53:00+00:00,2025-08-13T01:55:00Z,126,A319-100,Mainline,79,48,43,95,258.0,0.753968253968254
YX,3520,2025-08-08,ORD,CVG,2025-08-08 21:10:00+00:00,2025-08-08T23:40:00Z,2025-08-08 21:16:00+00:00,2025-08-08T23:35:00Z,76,ERJ-175,Express,45,70,34,70,6.0,0.9210526315789473
