company_id,flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_ground_time_minutes,minimum_turn_minutes,total_seats,tight_ground_time,transfer_bags,origin_bags,total_bags_per_seat,total_pax_booked,total_ssr_count,ssr_per_pax,tight_ground_time_norm,total_bags_per_seat_norm,ssr_per_pax_norm,difficulty_score,daily_difficulty_rank,difficulty_classification
UA,2657,2025-08-15,IAH,94,56,179,0,40,88,0.7150837988826816,178,3.0,0.016853932584269662,0.0,0.4706713582692397,0.025280898876404494,0.16531741904854808,218,Medium
UA,2865,2025-08-13,LGA,80,51,166,0,36,32,0.40963855421686746,164,1.0,0.006097560975609756,0.0,0.20763514498032928,0.04384436701509873,0.083826503998476,478,Easy
UA,276,2025-08-09,IAD,76,70,200,0,101,28,0.645,150,1.0,0.006666666666666667,0.0,0.35472972972972977,0.03950617283950617,0.13141196752307865,414,Easy
UA,118,2025-08-08,EDI,90,75,176,0,101,85,1.0568181818181819,172,2.0,0.011627906976744186,0.0,0.7081262181395138,0.06976744186046512,0.25929788666665965,67,Difficult
UA,1612,2025-08-05,MEM,100,43,126,0,55,11,0.5238095238095238,91,0.0,0.0,0.0,0.34864643150123054,0.0,0.11621547716707685,431,Easy
OO,5118,2025-08-10,PLN,57,29,50,0,27,17,0.88,36,0.0,0.0,0.0,0.5942028985507247,0.0,0.19806763285024157,286,Medium
UA,2138,2025-08-06,LGA,1696,51,166,0,28,30,0.3493975903614458,90,3.0,0.03333333333333333,0.0,0.251412331353062,0.22380952380952382,0.1584072850541953,342,Medium
UA,2665,2025-08-02,IAH,237,56,179,0,125,29,0.8603351955307262,179,1.0,0.00558659217877095,0.0,0.4392287777626379,0.03910614525139665,0.15944497433801152,315,Medium
OO,5499,2025-08-02,SBN,60,29,50,0,29,14,0.86,48,1.0,0.020833333333333332,0.0,0.4390243902439024,0.14583333333333334,0.19495257452574524,200,Medium
UA,2455,2025-08-02,SAV,574,56,179,0,23,100,0.6871508379888268,178,2.0,0.011235955056179775,0.0,0.3336285597492846,0.07865168539325842,0.13742674838084767,393,Easy
UA,2862,2025-08-05,IAD,80,56,179,0,49,49,0.547486033519553,145,2.0,0.013793103448275862,0.0,0.36904047185851574,0.09064039408866995,0.15322695531572858,342,Medium
UA,592,2025-08-13,JAC,57,43,126,0,55,26,0.6428571428571429,124,0.0,0.0,0.0,0.3486605191399013,0.0,0.11622017304663378,424,Easy
UA,2005,2025-08-06,TYS,69,43,126,0,38,5,0.3412698412698413,75,1.0,0.013333333333333334,0.0,0.2452088362226611,0.08952380952380953,0.11157754858215689,437,Easy
OO,5847,2025-08-09,DSM,85,34,76,0,54,11,0.8552631578947368,75,2.0,0.02666666666666667,0.0,0.4967994310099573,0.1580246913580247,0.218274707455994,155,Medium
UA,1421,2025-08-09,FLL,567,62,200,0,24,103,0.635,197,4.0,0.02030456852791878,0.0,0.34797297297297297,0.12032336905433351,0.15609878067576882,350,Medium
YX,3668,2025-08-03,BUF,50,34,76,0,52,16,0.8947368421052632,73,1.0,0.0136986301369863,0.0,0.6431888544891642,0.06164383561643835,0.23494423003520085,129,Difficult
G7,4391,2025-08-10,SGF,71,29,50,0,17,9,0.52,49,0.0,0.0,0.0,0.33333333333333337,0.0,0.11111111111111112,505,Easy
YX,3523,2025-08-09,RIC,82,34,76,0,21,25,0.6052631578947368,76,0.0,0.0,0.0,0.3278805120910384,0.0,0.10929350403034614,458,Easy
UA,1989,2025-08-05,BOS,110,56,179,0,46,46,0.5139664804469274,176,5.0,0.028409090909090908,0.0,0.3401680102291007,0.18668831168831168,0.1756187739724708,281,Medium
G7,4549,2025-08-10,MLI,117,29,50,0,34,1,0.7,38,0.0,0.0,0.0,0.46376811594202894,0.0,0.15458937198067632,414,Medium
OO,5874,2025-08-01,PIA,66,29,50,0,29,17,0.92,40,1.0,0.025,0.0,0.6015015819627739,0.22500000000000003,0.2755005273209246,92,Difficult
YX,3451,2025-08-11,PWM,65,34,70,0,26,17,0.6142857142857143,65,0.0,0.0,0.0,0.40527650405329063,0.0,0.13509216801776355,392,Medium
G7,4533,2025-08-13,MSN,70,29,50,0,45,3,0.96,47,0.0,0.0,0.0,0.5404342124435377,0.0,0.18014473748117923,234,Medium
G7,4507,2025-08-13,CHA,79,29,50,0,13,7,0.4,22,1.0,0.045454545454545456,0.0,0.20180679003351307,0.3268398268398269,0.17621553895777997,242,Medium
UA,929,2025-08-15,LHR,195,145,167,0,68,92,0.9580838323353293,160,4.0,0.025,0.0,0.645264526348964,0.037500000000000006,0.22758817544965468,68,Difficult
UA,2177,2025-08-04,MSN,90,46,150,0,57,0,0.38,120,0.0,0.0,0.0,0.22773945130755657,0.0,0.07591315043585219,544,Easy
UA,224,2025-08-07,BZN,86,51,166,0,49,49,0.5903614457831325,166,4.0,0.024096385542168676,0.0,0.37148594377510047,0.0963855421686747,0.1559571619812584,287,Medium
UA,1657,2025-08-04,LGA,72,57,166,0,20,29,0.29518072289156627,163,1.0,0.006134969325153374,0.0,0.170925640634091,0.03680981595092025,0.06924515219500375,549,Easy
UA,2616,2025-08-01,PDX,43,51,166,8,55,48,0.6204819277108434,163,1.0,0.006134969325153374,0.038461538461538464,0.3761650942051706,0.055214723926380375,0.1566137855310298,379,Medium
UA,944,2025-08-12,FRA,1635,155,318,0,161,75,0.7421383647798742,217,6.0,0.027649769585253458,0.0,0.48710589105380386,0.22119815668202766,0.23610134924527718,136,Medium
UA,1660,2025-08-01,SFO,105,66,234,0,78,88,0.7094017094017094,234,5.0,0.021367521367521368,0.0,0.4430621303180662,0.19230769230769232,0.21178994087525282,223,Medium
UA,467,2025-08-05,CMH,76,51,166,0,81,13,0.5662650602409639,155,1.0,0.0064516129032258064,0.0,0.385216007590658,0.0423963133640553,0.14253744031823776,379,Medium
UA,359,2025-08-12,MEX,36,60,150,24,35,103,0.92,144,18.0,0.125,0.031788079470198675,0.6178254783014465,1.0,0.5498711859238817,3,Difficult
UA,611,2025-08-10,SFO,20,66,234,46,23,212,1.0042735042735043,231,7.0,0.030303030303030304,0.07232704402515723,0.6842561625170321,0.29494949494949496,0.35051090049722805,38,Difficult
G7,4558,2025-08-10,XNA,37,29,50,0,22,7,0.58,46,2.0,0.043478260869565216,0.0,0.3768115942028986,0.4231884057971015,0.26666666666666666,123,Difficult
G7,4380,2025-08-07,SYR,649,29,50,0,9,8,0.34,28,1.0,0.03571428571428571,0.0,0.18181818181818185,0.14285714285714285,0.10822510822510822,463,Easy
UA,2465,2025-08-11,ORF,68,56,179,0,77,56,0.7430167597765364,177,12.0,0.06779661016949153,0.0,0.4994006474959501,0.2033898305084746,0.2342634926681416,58,Difficult
G7,4610,2025-08-03,XNA,81,29,50,0,16,8,0.48,45,0.0,0.0,0.0,0.3382352941176471,0.0,0.11274509803921569,513,Easy
UA,1421,2025-08-02,FLL,590,62,200,0,12,105,0.585,198,4.0,0.020202020202020204,0.0,0.2713414634146341,0.14141414141414144,0.13758520160959184,392,Easy
UA,1291,2025-08-15,IAH,85,62,200,0,30,4,0.17,51,1.0,0.0196078431372549,0.0,0.07903393351800556,0.029411764705882353,0.0361485660746293,551,Easy
G7,4463,2025-08-01,ABE,10,29,50,19,16,4,0.4,50,0.0,0.0,0.09134615384615384,0.21028988398939658,0.0,0.10054534594518348,510,Easy
UA,1068,2025-08-13,IAD,852,56,176,0,110,70,1.0227272727272727,165,2.0,0.012121212121212121,0.0,0.5783648815121931,0.08715728715728717,0.22184072288982679,146,Medium
OO,5915,2025-08-14,LNK,45,29,50,0,30,12,0.84,39,0.0,0.0,0.0,0.6264575794129473,0.0,0.2088191931376491,267,Medium
UA,2418,2025-08-01,PHL,159,52,150,0,10,70,0.5333333333333333,150,1.0,0.006666666666666667,0.0,0.31060057577744205,0.060000000000000005,0.12353352525914735,465,Easy
YX,3520,2025-08-07,CVG,51,34,76,0,37,4,0.5394736842105263,74,0.0,0.0,0.0,0.3329346092503988,0.0,0.11097820308346627,460,Easy
G7,4549,2025-08-05,MLI,115,29,50,0,29,5,0.68,48,1.0,0.020833333333333332,0.0,0.4831829368334701,0.1369047619047619,0.20669589957941067,207,Medium
G7,4502,2025-08-09,LEX,62,29,50,0,24,9,0.66,30,1.0,0.03333333333333333,0.0,0.3648648648648649,0.19753086419753085,0.1874652430207986,246,Medium
OO,5564,2025-08-04,SBN,65,29,50,0,36,2,0.76,45,1.0,0.022222222222222223,0.0,0.48227177923953146,0.13333333333333336,0.20520170419095493,139,Difficult
UA,2189,2025-08-05,LGA,77,51,166,0,5,69,0.4457831325301205,144,2.0,0.013888888888888888,0.0,0.2814374808503909,0.09126984126984126,0.12423577404007739,418,Easy
OO,5362,2025-08-05,MKE,185,29,50,0,15,10,0.5,28,0.0,0.0,0.0,0.32813781788351104,0.0,0.10937927262783702,449,Easy
UA,769,2025-08-05,BCN,215,150,243,0,70,63,0.5473251028806584,167,2.0,0.011976047904191617,0.0,0.3689018523582373,0.07869974337040206,0.14920053190954644,355,Medium
UA,374,2025-08-02,MSP,75,43,126,0,101,14,0.9126984126984127,122,2.0,0.01639344262295082,0.0,0.47115756871854425,0.11475409836065575,0.19530388902639997,196,Medium
UA,224,2025-08-03,BZN,23,51,166,28,54,56,0.6626506024096386,158,3.0,0.0189873417721519,0.14893617021276595,0.47253720765414603,0.08544303797468356,0.23563880528053183,127,Difficult
YX,3708,2025-08-11,BNA,40,34,76,0,20,28,0.631578947368421,76,1.0,0.013157894736842105,0.0,0.4179207791390552,0.039473684210526314,0.15246482111652718,303,Medium
YX,3716,2025-08-04,CMH,72,34,76,0,55,18,0.9605263157894737,76,3.0,0.039473684210526314,0.0,0.6165887002119449,0.23684210526315788,0.2844769351583676,41,Difficult
UA,2251,2025-08-12,PIT,63,43,126,0,29,4,0.2619047619047619,76,2.0,0.02631578947368421,0.0,0.1341577228184788,0.21052631578947367,0.11489467953598416,380,Easy
G7,4445,2025-08-05,BHM,60,29,50,0,18,8,0.52,48,0.0,0.0,0.0,0.3453650533223954,0.0,0.11512168444079847,432,Easy
G7,4501,2025-08-02,AVP,58,29,50,0,21,8,0.58,49,1.0,0.02040816326530612,0.0,0.26829268292682923,0.14285714285714285,0.1370499419279907,395,Easy
OO,5272,2025-08-14,MSN,41,29,50,0,47,0,0.94,50,2.0,0.04,0.0,0.7028548451950141,0.2866666666666667,0.3298405039538936,51,Difficult
OO,5833,2025-08-03,DTW,61,34,76,0,47,16,0.8289473684210527,71,2.0,0.028169014084507043,0.0,0.5948142414860682,0.1267605633802817,0.24052493495545,111,Difficult
UA,411,2025-08-11,DTW,76,43,126,0,67,18,0.6746031746031746,121,4.0,0.03305785123966942,0.0,0.44937875821716533,0.09917355371900827,0.1828507706453912,167,Medium
UA,791,2025-08-07,DEN,431,62,200,0,19,89,0.54,200,0.0,0.0,0.0,0.3333333333333334,0.0,0.11111111111111115,454,Easy
UA,416,2025-08-07,MXP,205,150,243,0,137,43,0.7407407407407407,240,3.0,0.0125,0.0,0.4854096520763188,0.05,0.17846988402543962,199,Medium
OO,5260,2025-08-12,FSD,64,29,50,0,28,7,0.7,48,1.0,0.020833333333333332,0.0,0.45613625758282783,0.16666666666666666,0.2076009747498315,185,Medium
YX,3569,2025-08-12,DTW,55,34,76,0,24,13,0.4868421052631579,72,2.0,0.027777777777777776,0.0,0.2994756489918216,0.2222222222222222,0.1738992904046813,260,Medium
UA,1801,2025-08-12,DEN,88,66,234,0,100,43,0.6111111111111112,233,2.0,0.008583690987124463,0.0,0.3908072795146991,0.06866952789699571,0.15315893580389828,299,Medium
UA,1740,2025-08-07,RSW,401,56,179,0,5,53,0.3240223463687151,145,2.0,0.013793103448275862,0.0,0.1697138987641781,0.05517241379310345,0.07496210418576052,525,Easy
UA,1068,2025-08-04,IAD,852,56,176,0,29,74,0.5852272727272727,172,0.0,0.0,0.0,0.3652051762612487,0.0,0.12173505875374957,447,Easy
UA,1655,2025-08-11,DCA,55,46,150,0,36,40,0.5066666666666667,150,3.0,0.02,0.0,0.32658879793985107,0.060000000000000005,0.12886293264661702,412,Medium
UA,1617,2025-08-05,PHL,65,51,166,0,45,32,0.463855421686747,145,5.0,0.034482758620689655,0.0,0.2970042598614309,0.22660098522167485,0.1745350816943686,284,Medium
UA,938,2025-08-08,LHR,515,145,167,0,53,81,0.8023952095808383,161,1.0,0.006211180124223602,0.0,0.5326475186572177,0.037267080745341616,0.18997153313418644,225,Medium
UA,604,2025-08-10,BNA,975,46,150,0,3,14,0.11333333333333333,49,0.0,0.0,0.0,0.03864734299516908,0.0,0.01288244766505636,555,Easy
UA,2008,2025-08-11,MCO,81,66,234,0,40,79,0.5085470085470085,229,2.0,0.008733624454148471,0.0,0.32796364553929164,0.026200873362445413,0.11805483963391235,453,Easy
UA,2104,2025-08-01,BOS,330,56,179,0,3,57,0.33519553072625696,179,2.0,0.0111731843575419,0.0,0.1615355254108493,0.1005586592178771,0.08736472820957547,531,Easy
UA,1612,2025-08-06,MEM,70,43,126,0,33,11,0.3492063492063492,81,1.0,0.012345679012345678,0.0,0.25126636676175845,0.08289241622574955,0.111386260995836,438,Easy
UA,1974,2025-08-03,PWM,104,43,126,0,42,24,0.5238095238095238,109,2.0,0.01834862385321101,0.0,0.3704481792717087,0.08256880733944955,0.15100566220371942,426,Easy
UA,1815,2025-08-07,MSY,3956,46,150,0,31,59,0.6,139,0.0,0.0,0.0,0.37878787878787884,0.0,0.12626262626262627,399,Medium
OO,5868,2025-08-04,YWG,68,42,76,0,35,14,0.6447368421052632,65,0.0,0.0,0.0,0.4050659900191679,0.0,0.13502199667305595,388,Medium
UA,2369,2025-08-07,AUS,557,56,179,0,30,44,0.4134078212290503,172,1.0,0.005813953488372093,0.0,0.23743016759776542,0.023255813953488372,0.08689532718375126,507,Easy
UA,2154,2025-08-03,ROC,93,56,179,0,100,20,0.6703910614525139,167,4.0,0.023952095808383235,0.0,0.4782287216562603,0.10778443113772457,0.19533771759799498,240,Medium
G7,4452,2025-08-03,RIC,62,29,50,0,28,8,0.72,49,1.0,0.02040816326530612,0.0,0.5147058823529412,0.09183673469387754,0.20218087234893958,218,Medium
YX,3715,2025-08-02,ELP,160,34,70,0,54,7,0.8714285714285714,68,1.0,0.014705882352941176,0.0,0.44599303135888496,0.10294117647058824,0.18297806927649107,241,Medium
UA,1291,2025-08-09,IAH,85,62,200,0,84,40,0.62,200,4.0,0.02,0.0,0.33783783783783783,0.11851851851851851,0.1521187854521188,361,Medium
UA,2683,2025-08-03,SAN,51,51,166,0,22,82,0.6265060240963856,165,1.0,0.006060606060606061,0.0,0.44596031183557766,0.027272727272727275,0.157744346369435,390,Medium
UA,1583,2025-08-05,BWI,5,56,179,51,58,30,0.49162011173184356,153,5.0,0.032679738562091505,0.3167701863354037,0.3209197024761573,0.21475256769374415,0.2841474855017684,76,Difficult
UA,312,2025-08-06,CHS,84,43,126,0,57,33,0.7142857142857143,120,2.0,0.016666666666666666,0.0,0.529912771560237,0.11190476190476191,0.2139391778216663,201,Medium
UA,2040,2025-08-15,DEN,135,119,179,0,68,28,0.5363128491620112,172,1.0,0.005813953488372093,0.0,0.34222616413129264,0.00872093023255814,0.11698236478795027,416,Medium
YX,3708,2025-08-10,BNA,40,34,76,0,29,26,0.7236842105263158,66,0.0,0.0,0.0,0.4809305873379101,0.0,0.16031019577930336,403,Medium
UA,1182,2025-08-08,SJC,64,56,179,0,79,39,0.659217877094972,177,2.0,0.011299435028248588,0.0,0.4338963254020498,0.06779661016949153,0.16723097852384713,310,Medium
OO,5608,2025-08-04,GRB,75,29,50,0,15,27,0.84,50,1.0,0.02,0.0,0.5358575324883683,0.12000000000000001,0.21861917749612278,113,Difficult
OO,5344,2025-08-10,MBS,70,29,50,0,27,17,0.88,40,2.0,0.05,0.0,0.5942028985507247,0.48666666666666675,0.3602898550724638,34,Difficult
UA,2455,2025-08-15,SAV,449,56,179,0,34,22,0.3128491620111732,107,1.0,0.009345794392523364,0.0,0.18166967145885884,0.014018691588785047,0.06522945434921464,534,Easy
OO,5314,2025-08-12,LNK,-726,29,50,755,13,0,0.26,23,2.0,0.08695652173913043,1.0,0.1327578161455903,0.6956521739130435,0.6094699966862113,1,Difficult
G7,4458,2025-08-08,LIT,40,29,50,0,21,11,0.64,50,3.0,0.06,0.0,0.42064151570550107,0.36,0.2602138385685004,63,Difficult
G7,4504,2025-08-03,CHA,40,29,50,0,19,7,0.52,47,1.0,0.02127659574468085,0.0,0.36764705882352944,0.09574468085106383,0.1544639132248644,405,Medium
OO,5437,2025-08-04,DLH,49,29,50,0,26,3,0.58,47,1.0,0.02127659574468085,0.0,0.3617038344296486,0.12765957446808512,0.16312113629924457,279,Medium
OO,5593,2025-08-06,MEM,-24,34,76,58,32,18,0.6578947368421053,65,2.0,0.03076923076923077,0.49572649572649574,0.4868724229929663,0.2065934065934066,0.3963974417709562,23,Difficult
OO,5446,2025-08-07,CLE,17,34,76,17,11,13,0.3157894736842105,73,3.0,0.0410958904109589,0.054838709677419356,0.1634768740031898,0.1643835616438356,0.1275663817748149,394,Medium
YX,3551,2025-08-02,SDF,50,34,76,0,23,8,0.40789473684210525,49,1.0,0.02040816326530612,0.0,0.1633504492939666,0.14285714285714285,0.10206919738370317,480,Easy
OO,5219,2025-08-10,GRB,115,29,50,0,22,1,0.46,43,1.0,0.023255813953488372,0.0,0.2898550724637682,0.22635658914728682,0.17207055387035167,368,Medium
UA,2417,2025-08-12,SAN,81,56,179,0,42,29,0.39664804469273746,130,1.0,0.007692307692307693,0.0,0.23318743368691625,0.06153846153846154,0.09824196507512593,406,Easy
UA,1485,2025-08-14,SEA,117,51,166,0,89,54,0.8614457831325302,157,4.0,0.025477707006369428,0.0,0.642841571351752,0.18259023354564757,0.27514393496579986,104,Difficult
UA,2075,2025-08-08,TPA,74,51,166,0,33,45,0.46987951807228917,154,6.0,0.03896103896103896,0.0,0.30330729599468176,0.23376623376623376,0.17902450992030516,263,Medium
UA,1347,2025-08-15,FLL,40,51,166,11,83,58,0.8493975903614458,161,3.0,0.018633540372670808,0.04417670682730924,0.5671745152354571,0.027950310559006212,0.2131005108739242,88,Difficult
UA,1041,2025-08-11,GRR,60,51,166,0,62,2,0.3855421686746988,123,1.0,0.008130081300813009,0.0,0.23802632584970623,0.02439024390243903,0.08747218991738176,533,Easy
UA,247,2025-08-05,OMA,69,46,150,0,75,12,0.58,113,4.0,0.035398230088495575,0.0,0.39704675963904834,0.23261694058154234,0.20988790007353023,200,Medium
G7,4185,2025-08-02,STL,100,29,50,0,53,4,1.14,47,2.0,0.0425531914893617,0.0,0.6097560975609755,0.2978723404255319,0.30254281266216915,37,Difficult
UA,972,2025-08-01,BRU,691,100,318,0,359,102,1.449685534591195,310,7.0,0.02258064516129032,0.0,1.0,0.2032258064516129,0.4010752688172043,9,Difficult
UA,1842,2025-08-13,SAN,1,62,200,61,36,36,0.36,107,0.0,0.0,0.09486780715396578,0.17761911700422556,0.0,0.0908289747193971,468,Easy
UA,767,2025-08-06,DEN,73,62,200,0,66,47,0.565,182,3.0,0.016483516483516484,0.0,0.4159706221198156,0.11067503924646782,0.17554855378876114,304,Medium
UA,556,2025-08-10,CLT,680,119,179,0,26,29,0.30726256983240224,92,2.0,0.021739130434782608,0.0,0.1791757752408712,0.21159420289855074,0.13025665937980732,468,Easy
UA,1776,2025-08-01,PHL,216,51,166,0,22,54,0.4578313253012048,166,0.0,0.0,0.0,0.2537981358492717,0.0,0.0845993786164239,534,Easy
OO,5021,2025-08-10,SUX,25,29,50,4,24,2,0.52,39,3.0,0.07692307692307693,0.006289308176100629,0.33333333333333337,0.7487179487179488,0.3627801967424609,33,Difficult
OO,5536,2025-08-11,SAT,51,34,76,0,17,30,0.618421052631579,73,4.0,0.0547945205479452,0.0,0.4083001350520604,0.1643835616438356,0.19089456556529869,139,Difficult
UA,708,2025-08-05,MCI,54,43,126,0,36,28,0.5079365079365079,118,0.0,0.0,0.0,0.3349740224227509,0.0,0.1116580074742503,443,Easy
UA,2683,2025-08-15,SAN,63,51,166,0,33,66,0.5963855421686747,141,1.0,0.0070921985815602835,0.0,0.38538781163434904,0.010638297872340425,0.13200870316889649,357,Medium
UA,2179,2025-08-14,SFO,78,66,234,0,36,117,0.6538461538461539,231,1.0,0.004329004329004329,0.0,0.4842411308032538,0.031024531024531024,0.17175522060926163,386,Medium
OO,5027,2025-08-13,MCW,52,29,50,0,23,12,0.7,35,3.0,0.08571428571428572,0.0,0.3832143377531691,0.616326530612245,0.33318028945513806,23,Difficult
UA,2254,2025-08-06,PDX,535,62,200,0,80,58,0.69,197,2.0,0.01015228426395939,0.0,0.511376728110599,0.06816533720087019,0.19318068843715638,259,Medium
OO,5977,2025-08-01,ICT,47,34,76,0,30,15,0.5921052631578947,55,0.0,0.0,0.0,0.35481647281559364,0.0,0.11827215760519788,478,Easy
UA,467,2025-08-12,CMH,64,51,166,0,83,12,0.572289156626506,128,3.0,0.0234375,0.0,0.3622750451174741,0.1875,0.18325834837249136,237,Medium
YX,3638,2025-08-13,CHS,72,34,76,0,7,31,0.5,73,2.0,0.0273972602739726,0.0,0.26227597260673174,0.1969993476842792,0.15309177343033697,308,Medium
UA,1215,2025-08-12,ANC,81,51,166,0,152,33,1.1144578313253013,160,4.0,0.025,0.0,0.7607424565269947,0.2,0.32024748550899823,50,Difficult
OO,5447,2025-08-09,PVD,71,34,70,0,10,38,0.6857142857142857,54,0.0,0.0,0.0,0.38223938223938225,0.0,0.1274131274131274,424,Easy
OO,5977,2025-08-02,ICT,47,34,76,0,49,7,0.7368421052631579,73,5.0,0.0684931506849315,0.0,0.3639281129653401,0.4794520547945205,0.28112672258662025,48,Difficult
UA,2200,2025-08-06,SEA,63,51,166,0,116,25,0.8493975903614458,166,4.0,0.024096385542168676,0.0,0.6330367553161956,0.16179001721170397,0.26494225750929984,108,Difficult
YX,3628,2025-08-05,IND,120,39,76,0,43,38,1.0657894736842106,71,0.0,0.0,0.0,0.8154872414835284,0.0,0.27182908049450943,82,Difficult
UA,2323,2025-08-12,MCO,636,62,200,0,54,71,0.625,159,3.0,0.018867924528301886,0.0,0.4010149323378442,0.1509433962264151,0.18398610952141978,235,Medium
YX,3409,2025-08-13,YOW,50,42,76,0,50,6,0.7368421052631579,72,4.0,0.05555555555555555,0.0,0.40549245764856545,0.3994708994708995,0.26832111903982164,63,Difficult
OO,5290,2025-08-11,BOI,-40,34,76,74,44,8,0.6842105263157895,63,0.0,0.0,0.07333994053518335,0.45640335548703465,0.0,0.17658109867407268,185,Medium
OO,5353,2025-08-15,GRR,97,29,50,0,21,2,0.46,44,1.0,0.022727272727272728,0.0,0.28739612188365654,0.034090909090909095,0.10716234365818855,455,Easy
OO,5020,2025-08-02,FOD,178,29,50,0,21,8,0.58,31,2.0,0.06451612903225806,0.0,0.26829268292682923,0.45161290322580644,0.23996852871754523,108,Difficult
OO,5344,2025-08-13,MBS,106,29,50,0,27,21,0.96,50,3.0,0.06,0.0,0.5404342124435377,0.43142857142857144,0.3239542612907031,25,Difficult
UA,1811,2025-08-05,MSP,81,60,166,0,118,51,1.0180722891566265,152,5.0,0.03289473684210526,0.0,0.7743854828666594,0.21616541353383456,0.330183632133498,41,Difficult
UA,845,2025-08-06,GRU,300,155,318,0,314,109,1.330188679245283,285,13.0,0.0456140350877193,0.0,1.0,0.306265664160401,0.43542188805346704,11,Difficult
UA,2616,2025-08-11,PDX,57,51,166,0,55,47,0.6144578313253012,165,3.0,0.01818181818181818,0.0,0.40540235068850783,0.05454545454545454,0.15331593507798746,295,Medium
UA,592,2025-08-09,JAC,224,43,126,0,81,32,0.8968253968253969,126,6.0,0.047619047619047616,0.0,0.524882024882025,0.2821869488536155,0.2690229912452135,67,Difficult
OO,5593,2025-08-07,MEM,66,34,76,0,22,12,0.4473684210526316,58,0.0,0.0,0.0,0.2631578947368421,0.0,0.08771929824561403,504,Easy
UA,907,2025-08-02,FRA,185,155,318,0,156,137,0.9213836477987422,306,8.0,0.026143790849673203,0.0,0.47645344377972076,0.18300653594771243,0.21981999324247772,139,Medium
UA,343,2025-08-07,SFO,75,62,200,0,32,83,0.575,200,10.0,0.05,0.0,0.35984848484848486,0.2,0.1866161616161616,179,Medium
UA,1077,2025-08-11,DCA,370,51,166,0,55,44,0.5963855421686747,164,1.0,0.006097560975609756,0.0,0.3921884539907077,0.01829268292682927,0.136827045639179,386,Medium
UA,286,2025-08-12,CLE,698,56,179,0,60,18,0.43575418994413406,167,1.0,0.005988023952095809,0.0,0.26192853437331365,0.04790419161676647,0.1032775753300267,396,Easy
