company_id,flight_number,scheduled_departure_date_local,departure_delay_minutes,scheduled_ground_time_minutes,minimum_turn_minutes
OO,5108,2025-08-04,-8.0,85,29
OO,5608,2025-08-09,-5.0,93,29
OO,4718,2025-08-08,-8.0,75,29
G7,4173,2025-08-10,215.0,25,29
G7,4599,2025-08-03,-3.0,50,29
UA,907,2025-08-06,133.0,185,155
UA,219,2025-08-03,-5.0,191,88
UA,2106,2025-08-08,9.0,85,70
UA,1941,2025-08-11,-5.0,71,43
UA,556,2025-08-11,6.0,447,56
UA,467,2025-08-01,11.0,66,43
UA,2653,2025-08-06,-3.0,67,56
UA,1182,2025-08-12,222.0,60,46
UA,763,2025-08-02,-4.0,73,51
UA,609,2025-08-07,1.0,68,56
UA,2138,2025-08-14,27.0,94,51
OO,5392,2025-08-14,-1.0,46,34
UA,1577,2025-08-05,35.0,57,66
G7,4491,2025-08-04,-5.0,100,29
UA,2039,2025-08-11,-2.0,74,62
UA,3,2025-08-01,-12.0,185,145
YX,3638,2025-08-11,-6.0,78,34
OO,5219,2025-08-06,20.0,89,29
OO,5699,2025-08-01,58.0,80,70
UA,2683,2025-08-10,47.0,63,51
UA,1778,2025-08-08,-1.0,68,43
YX,3604,2025-08-04,-1.0,42,39
UA,2232,2025-08-05,92.0,454,51
UA,2278,2025-08-07,333.0,-240,70
YX,3440,2025-08-13,-2.0,1094,42
OO,5448,2025-08-09,111.0,-16,29
OO,5565,2025-08-13,11.0,41,29
YX,3520,2025-08-06,-4.0,1087,34
UA,2038,2025-08-06,-9.0,599,43
UA,1316,2025-08-15,-10.0,105,43
UA,1761,2025-08-07,7.0,167,51
G7,4571,2025-08-12,182.0,405,29
UA,2862,2025-08-14,-1.0,67,56
UA,2195,2025-08-02,62.0,-33,51
YX,3604,2025-08-05,-7.0,49,39
UA,1741,2025-08-10,-4.0,107,43
YX,3464,2025-08-06,23.0,164,34
G7,4517,2025-08-01,-12.0,127,29
OO,5108,2025-08-01,1.0,70,29
UA,1324,2025-08-01,10.0,84,62
UA,2440,2025-08-04,37.0,226,62
UA,987,2025-08-09,15.0,185,155
OO,5836,2025-08-07,-7.0,47,29
UA,611,2025-08-13,-7.0,95,72
UA,2627,2025-08-15,0.0,130,119
UA,445,2025-08-06,-1.0,68,56
UA,2113,2025-08-14,105.0,-9,51
UA,2640,2025-08-08,-9.0,123,43
G7,4588,2025-08-07,1.0,58,29
UA,1830,2025-08-01,4.0,58,46
UA,466,2025-08-15,39.0,5,43
UA,1126,2025-08-14,32.0,0,43
UA,1316,2025-08-14,-7.0,111,43
UA,265,2025-08-07,49.0,49,52
UA,2323,2025-08-02,3.0,86,62
OO,5420,2025-08-08,-3.0,69,29
UA,2179,2025-08-05,-1.0,300,66
YX,3603,2025-08-01,2.0,55,34
OO,5843,2025-08-05,-6.0,55,34
OO,4792,2025-08-12,811.0,-147,34
OO,5668,2025-08-02,-8.0,40,29
UA,1594,2025-08-02,-4.0,83,46
YX,3465,2025-08-09,-1.0,60,34
YX,3433,2025-08-04,-2.0,50,34
UA,1492,2025-08-04,39.0,69,51
OO,5737,2025-08-09,-1.0,48,34
G7,4568,2025-08-07,-1.0,49,29
UA,356,2025-08-04,62.0,-25,51
UA,2302,2025-08-09,-5.0,657,54
UA,2329,2025-08-15,47.0,12,43
UA,1269,2025-08-12,148.0,55,51
G7,4584,2025-08-14,13.0,72,29
G7,4482,2025-08-09,-4.0,40,29
UA,2369,2025-08-02,1.0,68,56
UA,1347,2025-08-10,444.0,96,56
OO,5108,2025-08-10,215.0,-121,29
UA,2387,2025-08-15,-6.0,364,56
OO,5398,2025-08-01,-2.0,84,39
OO,5045,2025-08-10,193.0,42,29
OO,5037,2025-08-14,1.0,41,29
UA,987,2025-08-01,-3.0,255,155
UA,793,2025-08-10,121.0,85,43
OO,5538,2025-08-14,-2.0,76,29
YX,3628,2025-08-06,22.0,187,34
UA,1779,2025-08-07,19.0,67,56
UA,1617,2025-08-12,8.0,29,51
OO,5859,2025-08-04,-4.0,650,34
UA,2418,2025-08-15,-7.0,720,110
UA,3,2025-08-06,25.0,105,145
UA,1358,2025-08-15,8.0,640,43
OO,5352,2025-08-12,275.0,59,29
UA,2862,2025-08-06,4.0,67,56
G7,4590,2025-08-10,39.0,50,29
UA,2172,2025-08-13,-1.0,82,51
UA,2280,2025-08-02,-2.0,511,62
UA,777,2025-08-15,5.0,79,56
G7,4502,2025-08-05,-10.0,62,29
G7,4610,2025-08-07,61.0,36,29
YX,3568,2025-08-02,229.0,68,42
UA,1097,2025-08-01,-8.0,80,43
OO,5668,2025-08-04,21.0,40,29
UA,356,2025-08-01,9.0,89,51
UA,793,2025-08-03,98.0,85,43
OO,4712,2025-08-11,14.0,185,34
UA,929,2025-08-01,23.0,280,145
UA,1387,2025-08-04,-3.0,191,93
UA,2075,2025-08-11,12.0,74,51
UA,2099,2025-08-14,-6.0,67,56
UA,416,2025-08-10,51.0,215,150
UA,1776,2025-08-07,-2.0,76,51
UA,980,2025-08-08,-3.0,3015,150
G7,4194,2025-08-11,-8.0,145,29
UA,1301,2025-08-11,6.0,65,43
UA,1899,2025-08-07,18.0,73,52
UA,2280,2025-08-13,-2.0,600,62
OO,5585,2025-08-13,-8.0,183,29
UA,2666,2025-08-14,-8.0,452,62
OO,5344,2025-08-01,-7.0,1197,29
UA,349,2025-08-09,18.0,90,46
OO,5352,2025-08-03,7.0,59,29
G7,4425,2025-08-12,360.0,124,33
G7,4519,2025-08-15,-7.0,75,29
G7,4391,2025-08-07,6.0,71,29
OO,5136,2025-08-09,-10.0,85,29
OO,5382,2025-08-15,2.0,40,29
UA,763,2025-08-05,46.0,-4,51
UA,912,2025-08-01,35.0,150,75
OO,5099,2025-08-08,7.0,35,29
UA,422,2025-08-07,13.0,315,155
UA,1803,2025-08-08,24.0,82,62
YX,3433,2025-08-14,-9.0,45,39
YX,3571,2025-08-05,-8.0,60,34
UA,2414,2025-08-01,-6.0,69,51
OO,5429,2025-08-13,1.0,58,34
UA,2090,2025-08-14,-1.0,836,51
UA,1205,2025-08-04,8.0,67,56
OO,5555,2025-08-06,12.0,64,29
UA,2672,2025-08-15,-9.0,57,43
UA,1377,2025-08-11,-1.0,990,43
UA,764,2025-08-06,-1.0,72,70
OO,5819,2025-08-07,-8.0,74,29
UA,1989,2025-08-15,-6.0,88,56
OO,4638,2025-08-06,-1.0,65,34
UA,2099,2025-08-08,1.0,67,56
YX,3715,2025-08-09,-5.0,55,34
G7,4563,2025-08-02,4.0,40,29
UA,708,2025-08-11,-7.0,79,43
UA,1878,2025-08-07,-1.0,991,70
G7,4436,2025-08-01,-5.0,65,29
UA,2627,2025-08-03,39.0,1869,56
G7,4554,2025-08-11,-3.0,71,29
OO,5125,2025-08-08,-4.0,43,29
UA,2290,2025-08-09,174.0,-116,51
G7,4613,2025-08-10,-4.0,60,29
YX,3523,2025-08-14,-2.0,47,34
OO,5836,2025-08-14,-4.0,45,29
OO,5603,2025-08-04,65.0,86,29
UA,1269,2025-08-08,3.0,74,43
UA,592,2025-08-07,16.0,65,43
UA,1583,2025-08-07,117.0,133,119
YX,3668,2025-08-09,0.0,45,34
OO,5427,2025-08-08,-4.0,88,29
UA,2038,2025-08-01,-8.0,650,43
UA,1980,2025-08-04,-7.0,531,51
UA,286,2025-08-04,-8.0,713,119
UA,2177,2025-08-12,35.0,55,46
UA,845,2025-08-11,92.0,300,155
UA,1815,2025-08-01,-10.0,181,62
UA,1909,2025-08-14,-3.0,68,56
OO,5821,2025-08-12,116.0,121,29
YX,3716,2025-08-07,-3.0,47,34
OO,5833,2025-08-08,-2.0,61,34
UA,1741,2025-08-06,-3.0,105,43
UA,2684,2025-08-12,6.0,71,56
UA,1297,2025-08-12,31.0,64,43
OO,5915,2025-08-11,146.0,45,29
OO,5125,2025-08-02,-5.0,2455,29
UA,2179,2025-08-10,91.0,76,66
UA,1139,2025-08-15,-5.0,78,46
UA,380,2025-08-09,196.0,-163,56
UA,293,2025-08-01,-1.0,65,60
OO,5603,2025-08-02,-2.0,101,29
UA,1842,2025-08-04,-1.0,85,62
G7,4380,2025-08-05,-7.0,640,29
UA,1909,2025-08-03,6.0,30,56
UA,881,2025-08-06,-9.0,391,100
UA,2144,2025-08-06,11.0,73,52
G7,4611,2025-08-11,8.0,45,29
UA,972,2025-08-07,29.0,696,100
UA,2144,2025-08-12,22.0,76,52
UA,1525,2025-08-12,5.0,60,43
UA,1224,2025-08-11,-4.0,100,62
YX,3421,2025-08-04,-7.0,841,70
OO,5375,2025-08-05,-6.0,46,29
G7,4600,2025-08-03,-3.0,54,29
UA,1989,2025-08-11,51.0,75,56
UA,1776,2025-08-06,4.0,76,51
OO,5517,2025-08-12,12.0,87,34
OO,4739,2025-08-15,107.0,60,29
OO,5699,2025-08-07,65.0,80,70
OO,5309,2025-08-04,-7.0,82,29
UA,2133,2025-08-02,121.0,2990,122
YX,3523,2025-08-03,23.0,34,34
YX,3536,2025-08-12,-7.0,45,42
UA,359,2025-08-14,-4.0,115,60
UA,481,2025-08-03,3.0,95,43
OO,5314,2025-08-01,243.0,-40,29
OO,5026,2025-08-01,9.0,142,29
UA,1273,2025-08-04,-1.0,331,66
UA,312,2025-08-12,224.0,70,46
UA,576,2025-08-11,1.0,72,62
UA,791,2025-08-11,55.0,55,68
UA,1168,2025-08-04,-3.0,72,62
G7,4491,2025-08-08,-6.0,80,29
UA,1996,2025-08-05,-8.0,514,62
UA,786,2025-08-15,-9.0,157,46
OO,5977,2025-08-03,-5.0,47,34
OO,5646,2025-08-05,-6.0,55,29
YX,3690,2025-08-04,9.0,57,34
UA,2226,2025-08-06,3.0,73,56
OO,5398,2025-08-06,68.0,-63,34
UA,1577,2025-08-03,2.0,80,66
YX,3700,2025-08-14,-9.0,56,34
OO,5352,2025-08-15,-2.0,65,29
UA,1878,2025-08-12,-10.0,79,62
YX,3465,2025-08-11,-8.0,59,34
G7,4445,2025-08-15,2.0,69,29
UA,1297,2025-08-03,19.0,58,43
G7,4554,2025-08-07,0.0,71,29
OO,5490,2025-08-03,-3.0,1146,42
UA,1198,2025-08-07,42.0,85,70
UA,1584,2025-08-04,-8.0,1028,62
G7,4463,2025-08-06,2.0,94,29
G7,4188,2025-08-14,107.0,-25,29
UA,2378,2025-08-06,137.0,82,62
YX,3668,2025-08-14,14.0,68,34
OO,4780,2025-08-07,5.0,66,29
OO,5568,2025-08-05,-8.0,62,29
YX,3635,2025-08-15,4.0,45,34
OO,5643,2025-08-09,108.0,45,34
OO,5234,2025-08-02,-5.0,45,29
UA,356,2025-08-08,-3.0,94,43
YX,3638,2025-08-12,-6.0,72,34
OO,5534,2025-08-02,-2.0,68,34
OO,5731,2025-08-05,-5.0,86,34
OO,5668,2025-08-03,12.0,40,29
UA,1146,2025-08-10,-8.0,57,65
OO,5637,2025-08-09,-5.0,55,34
YX,3536,2025-08-10,8.0,45,42
UA,2092,2025-08-02,-5.0,132,57
UA,356,2025-08-11,0.0,94,43
UA,622,2025-08-11,8.0,99,87
UA,944,2025-08-05,-3.0,1370,155
UA,291,2025-08-15,10.0,65,46
OO,5868,2025-08-15,-2.0,83,42
OO,5448,2025-08-04,2.0,132,29
OO,5557,2025-08-03,-4.0,96,34
OO,5795,2025-08-05,-8.0,55,34
UA,445,2025-08-05,-2.0,68,56
YX,3667,2025-08-02,4.0,110,34
UA,587,2025-08-06,0.0,76,65
UA,1178,2025-08-01,4.0,120,119
OO,4778,2025-08-01,132.0,-130,29
OO,5289,2025-08-13,192.0,238,29
UA,1741,2025-08-07,-3.0,784,43
G7,4542,2025-08-11,79.0,70,29
OO,5383,2025-08-12,12.0,40,29
OO,5269,2025-08-10,306.0,110,29
UA,1215,2025-08-15,-5.0,81,51
OO,4789,2025-08-08,66.0,-13,34
OO,5608,2025-08-15,-10.0,98,29
OO,5601,2025-08-15,-3.0,110,29
OO,4791,2025-08-15,-3.0,41,29
YX,3663,2025-08-08,2.0,74,34
OO,5470,2025-08-09,-4.0,43,34
YX,3520,2025-08-03,14.0,47,34
UA,2661,2025-08-08,21.0,21,51
OO,5493,2025-08-02,8.0,70,29
UA,2627,2025-08-01,-4.0,85,56
UA,2005,2025-08-15,67.0,57,46
G7,4406,2025-08-15,24.0,-27,29
UA,769,2025-08-08,26.0,455,150
UA,2011,2025-08-01,36.0,8,60
UA,2329,2025-08-10,60.0,132,43
UA,2182,2025-08-07,-7.0,160,46
UA,1599,2025-08-08,-5.0,754,87
OO,5652,2025-08-02,74.0,53,39
UA,2430,2025-08-11,5.0,76,51
UA,600,2025-08-10,13.0,86,56
UA,1044,2025-08-02,61.0,200,72
OO,5446,2025-08-01,-1.0,56,34
UA,1842,2025-08-10,71.0,85,62
G7,4426,2025-08-11,-3.0,49,29
UA,1756,2025-08-14,72.0,74,65
YX,3498,2025-08-07,-3.0,50,34
UA,729,2025-08-15,-5.0,124,52
UA,2666,2025-08-03,-5.0,525,70
UA,2414,2025-08-06,-4.0,295,57
UA,2497,2025-08-12,258.0,79,43
YX,3520,2025-08-08,6.0,45,34
UA,2226,2025-08-02,40.0,-6,56
UA,1178,2025-08-07,26.0,95,43
UA,1857,2025-08-05,25.0,1019,119
OO,5915,2025-08-15,26.0,45,29
OO,5414,2025-08-08,21.0,40,29
UA,1477,2025-08-03,-6.0,785,56
G7,4590,2025-08-05,-7.0,50,29
UA,310,2025-08-07,3.0,58,43
G7,4574,2025-08-14,0.0,64,37
G7,4389,2025-08-05,-10.0,79,29
OO,5946,2025-08-06,6.0,100,34
UA,769,2025-08-11,86.0,455,150
OO,5274,2025-08-05,-5.0,174,29
G7,4558,2025-08-14,81.0,58,29
OO,4739,2025-08-06,-5.0,65,29
OO,5136,2025-08-08,-10.0,52,29
OO,5999,2025-08-10,84.0,79,39
YX,3568,2025-08-11,17.0,68,42
YX,3603,2025-08-04,0.0,55,34
UA,2483,2025-08-04,22.0,61,56
UA,1811,2025-08-15,-3.0,57,51
OO,5375,2025-08-12,-3.0,132,29
YX,3468,2025-08-08,6.0,47,34
OO,5309,2025-08-10,28.0,82,29
UA,467,2025-08-07,15.0,64,43
UA,2488,2025-08-11,-6.0,157,51
YX,3569,2025-08-08,-6.0,59,39
UA,3,2025-08-07,91.0,105,145
YX,3402,2025-08-11,-2.0,70,42
UA,288,2025-08-05,-9.0,240,122
YX,3628,2025-08-03,37.0,45,34
UA,2653,2025-08-07,-6.0,74,56
UA,1239,2025-08-05,-3.0,61,46
UA,1583,2025-08-11,63.0,19,56
OO,5230,2025-08-13,4.0,268,29
UA,909,2025-08-10,12.0,280,95
OO,5427,2025-08-12,49.0,60,29
UA,416,2025-08-01,25.0,455,150
UA,1485,2025-08-11,0.0,74,56
UA,1316,2025-08-06,-10.0,111,43
UA,1641,2025-08-04,64.0,-39,51
OO,5557,2025-08-09,20.0,84,34
UA,1363,2025-08-07,-5.0,75,62
UA,1398,2025-08-06,162.0,84,51
UA,2200,2025-08-04,2.0,63,51
OO,5930,2025-08-05,20.0,14,34
OO,5646,2025-08-02,-9.0,114,29
UA,378,2025-08-15,-1.0,61,56
OO,5215,2025-08-09,-8.0,74,29
OO,5593,2025-08-11,-1.0,55,34
YX,3535,2025-08-02,-4.0,67,34
OO,5557,2025-08-14,-1.0,70,34
OO,5517,2025-08-05,-3.0,162,34
G7,4387,2025-08-15,-6.0,87,29
OO,5526,2025-08-09,1.0,55,29
YX,3610,2025-08-15,-1.0,57,42
UA,2618,2025-08-09,47.0,129,46
OO,5215,2025-08-04,-3.0,91,29
OO,4791,2025-08-05,6.0,41,29
OO,5414,2025-08-05,-3.0,50,29
OO,5272,2025-08-10,2.0,41,29
OO,5124,2025-08-06,95.0,57,29
YX,3569,2025-08-03,-4.0,46,39
G7,4452,2025-08-02,-9.0,64,29
OO,5124,2025-08-09,87.0,61,29
UA,422,2025-08-06,23.0,260,155
G7,4507,2025-08-14,6.0,428,29
UA,1006,2025-08-07,100.0,-5,51
G7,4558,2025-08-11,-6.0,58,29
UA,2039,2025-08-03,5.0,74,62
UA,2039,2025-08-09,8.0,74,62
UA,563,2025-08-10,0.0,516,62
UA,664,2025-08-01,10.0,65,51
UA,1030,2025-08-08,6.0,60,43
UA,291,2025-08-09,78.0,79,43
UA,1801,2025-08-04,28.0,75,66
UA,1872,2025-08-01,39.0,57,46
OO,5737,2025-08-10,98.0,63,34
OO,5601,2025-08-10,79.0,51,29
OO,5565,2025-08-14,52.0,41,29
YX,3523,2025-08-05,-7.0,54,39
UA,467,2025-08-11,-2.0,76,51
YX,3635,2025-08-11,-1.0,55,34
UA,580,2025-08-13,-1.0,81,56
UA,1403,2025-08-12,270.0,264,43
UA,2430,2025-08-07,-1.0,76,51
UA,1710,2025-08-12,113.0,-12,51
OO,5122,2025-08-04,-6.0,52,29
YX,3694,2025-08-13,-7.0,75,34
UA,609,2025-08-15,-4.0,61,56
OO,5260,2025-08-14,70.0,64,29
G7,4501,2025-08-05,-7.0,112,29
YX,3536,2025-08-13,-2.0,50,42
UA,764,2025-08-08,-3.0,67,52
G7,4476,2025-08-15,1.0,49,29
G7,4585,2025-08-02,-1.0,67,29
UA,1146,2025-08-09,-3.0,751,65
UA,1239,2025-08-01,0.0,61,46
OO,5810,2025-08-02,25.0,40,29
OO,5748,2025-08-05,-10.0,47,42
G7,4501,2025-08-09,-3.0,110,29
G7,4552,2025-08-08,6.0,74,29
OO,5398,2025-08-03,2.0,60,34
OO,5603,2025-08-13,19.0,101,29
G7,4395,2025-08-13,-6.0,65,29
YX,3542,2025-08-05,2.0,308,42
UA,1224,2025-08-14,-7.0,100,62
UA,1803,2025-08-14,-4.0,82,62
UA,2333,2025-08-15,-5.0,81,56
G7,4568,2025-08-01,-5.0,77,29
UA,587,2025-08-11,5.0,61,65
UA,2389,2025-08-02,-2.0,79,56
UA,2254,2025-08-01,-6.0,767,62
OO,5868,2025-08-02,0.0,63,42
UA,534,2025-08-08,79.0,78,62
UA,2414,2025-08-11,-1.0,69,51
UA,1273,2025-08-14,-6.0,331,66
UA,1485,2025-08-06,-5.0,67,56
OO,5099,2025-08-09,-7.0,46,29
UA,563,2025-08-08,6.0,55,68
G7,4574,2025-08-01,-9.0,102,37
OO,5309,2025-08-02,6.0,90,29
UA,2333,2025-08-02,-5.0,86,56
UA,1742,2025-08-02,-2.0,82,51
UA,2640,2025-08-14,30.0,6,43
UA,1198,2025-08-10,9.0,42,70
UA,1144,2025-08-01,40.0,75,51
UA,1989,2025-08-04,-1.0,70,56
G7,4491,2025-08-07,36.0,80,29
OO,5521,2025-08-03,51.0,-28,29
OO,5274,2025-08-02,12.0,160,29
OO,5414,2025-08-01,94.0,46,29
G7,4184,2025-08-14,-6.0,57,29
UA,416,2025-08-15,4.0,215,150
UA,2177,2025-08-02,2.0,57,51
UA,1693,2025-08-10,33.0,86,51
UA,265,2025-08-09,40.0,187,52
UA,592,2025-08-04,47.0,4,43
YX,3440,2025-08-11,-3.0,539,42
UA,2225,2025-08-14,-3.0,92,56
UA,349,2025-08-03,-3.0,104,43
OO,5538,2025-08-01,-2.0,94,29
YX,3536,2025-08-05,-9.0,841,70
UA,2177,2025-08-05,-2.0,55,43
UA,2155,2025-08-05,73.0,-28,66
OO,5337,2025-08-05,0.0,50,34
UA,1967,2025-08-11,-3.0,73,62
UA,576,2025-08-10,0.0,194,62
OO,5448,2025-08-05,-8.0,126,29
OO,5637,2025-08-04,5.0,55,29
UA,980,2025-08-11,-1.0,1502,95
UA,2059,2025-08-08,-2.0,95,51
UA,359,2025-08-04,-2.0,718,60
UA,2628,2025-08-13,114.0,155,46
UA,708,2025-08-15,3.0,48,43
G7,4406,2025-08-14,-9.0,93,29
UA,2039,2025-08-15,17.0,72,62
OO,5272,2025-08-15,120.0,160,29
OO,5565,2025-08-04,-5.0,120,29
UA,276,2025-08-04,0.0,72,62
UA,1306,2025-08-01,-7.0,480,56
UA,2609,2025-08-09,4.0,79,43
UA,118,2025-08-06,102.0,90,75
OO,5731,2025-08-15,16.0,86,34
G7,4474,2025-08-08,-8.0,48,29
UA,2154,2025-08-06,130.0,123,119
YX,3465,2025-08-14,10.0,65,34
G7,4542,2025-08-13,13.0,70,29
YX,3668,2025-08-10,-3.0,51,34
UA,2182,2025-08-13,0.0,160,46
UA,2280,2025-08-14,-5.0,105,68
UA,2177,2025-08-08,141.0,46,46
UA,1923,2025-08-04,-4.0,105,43
OO,5565,2025-08-01,-7.0,254,29
UA,2100,2025-08-03,21.0,8,51
UA,1252,2025-08-05,-3.0,637,43
UA,1823,2025-08-01,25.0,105,68
UA,2138,2025-08-03,6.0,63,51
UA,2370,2025-08-07,-1.0,79,56
UA,1658,2025-08-05,-8.0,468,56
OO,5309,2025-08-13,1.0,85,29
UA,1848,2025-08-01,8.0,70,43
UA,1492,2025-08-08,104.0,-52,51
UA,2494,2025-08-04,-1.0,73,56
UA,1803,2025-08-10,-5.0,82,62
UA,2417,2025-08-14,14.0,82,56
UA,2254,2025-08-05,-9.0,720,62
UA,2092,2025-08-08,-10.0,132,57
OO,5320,2025-08-11,-1.0,285,29
UA,467,2025-08-03,-1.0,99,46
UA,763,2025-08-14,50.0,5,51
OO,5833,2025-08-01,6.0,81,34
OO,5447,2025-08-05,-6.0,71,34
UA,929,2025-08-07,32.0,1635,145
UA,1946,2025-08-11,-6.0,67,51
UA,378,2025-08-06,-2.0,256,62
UA,786,2025-08-10,61.0,-31,46
UA,2333,2025-08-07,-7.0,68,56
OO,5362,2025-08-13,32.0,97,29
YX,3696,2025-08-15,-5.0,69,34
OO,5532,2025-08-07,-6.0,854,34
UA,563,2025-08-03,-4.0,144,68
UA,2113,2025-08-10,-2.0,93,43
G7,4445,2025-08-07,-4.0,62,29
OO,5103,2025-08-03,21.0,107,29
G7,4173,2025-08-03,-2.0,40,29
G7,4445,2025-08-02,-3.0,63,29
G7,4391,2025-08-15,92.0,71,29
UA,2211,2025-08-04,3.0,99,51
UA,2182,2025-08-14,-7.0,112,46
UA,3,2025-08-12,16.0,270,145
OO,4638,2025-08-02,0.0,50,34
G7,4387,2025-08-01,-5.0,75,29
OO,5988,2025-08-03,-4.0,47,34
UA,791,2025-08-01,-8.0,491,62
UA,1270,2025-08-02,0.0,100,70
OO,5250,2025-08-04,3.0,65,34
UA,909,2025-08-09,43.0,366,155
OO,5262,2025-08-06,3.0,55,29
UA,2323,2025-08-01,-6.0,79,62
UA,1830,2025-08-05,-3.0,58,46
OO,5420,2025-08-06,85.0,73,29
OO,5219,2025-08-04,10.0,89,34
G7,4445,2025-08-14,-7.0,60,29
OO,5593,2025-08-12,25.0,768,34
OO,6002,2025-08-06,7.0,65,34
UA,2640,2025-08-04,13.0,22,43
YX,3654,2025-08-10,-1.0,66,34
UA,2657,2025-08-05,1.0,1314,56
UA,2666,2025-08-12,1.0,525,70
UA,1974,2025-08-07,23.0,104,43
UA,721,2025-08-10,-3.0,80,56
UA,2394,2025-08-12,8.0,88,62
UA,2144,2025-08-12,22.0,20,52
OO,5555,2025-08-11,-7.0,64,29
G7,4584,2025-08-05,4.0,102,29
UA,2005,2025-08-07,4.0,69,46
UA,1776,2025-08-15,-1.0,75,51
OO,5314,2025-08-09,25.0,45,29
UA,1776,2025-08-05,-2.0,76,51
UA,1113,2025-08-10,3.0,74,43
OO,5474,2025-08-03,-6.0,105,29
UA,1491,2025-08-15,51.0,-27,51
UA,1583,2025-08-08,-6.0,99,46
G7,4380,2025-08-12,-9.0,640,29
UA,2361,2025-08-02,3.0,869,66
UA,1594,2025-08-01,39.0,77,43
OO,5819,2025-08-06,-5.0,74,29
YX,3525,2025-08-03,-1.0,53,42
OO,5376,2025-08-06,-6.0,77,34
G7,4563,2025-08-06,-3.0,74,29
OO,5737,2025-08-03,17.0,62,34
YX,3614,2025-08-08,6.0,60,34
UA,660,2025-08-07,-2.0,697,62
UA,310,2025-08-09,2.0,58,43
OO,5836,2025-08-06,-8.0,56,29
OO,5988,2025-08-01,-5.0,47,34
UA,1495,2025-08-01,58.0,63,51
YX,3654,2025-08-05,-8.0,70,39
UA,2104,2025-08-07,36.0,725,119
UA,1144,2025-08-14,10.0,75,51
YX,3694,2025-08-02,-2.0,53,34
UA,2202,2025-08-05,19.0,75,56
UA,1129,2025-08-04,-3.0,82,51
UA,1044,2025-08-01,-1.0,200,72
OO,4638,2025-08-05,0.0,75,34
UA,609,2025-08-14,3.0,61,56
UA,1082,2025-08-12,-1.0,58,46
OO,5136,2025-08-04,9.0,2135,29
OO,5251,2025-08-10,353.0,-189,34
UA,1677,2025-08-13,65.0,67,51
UA,2148,2025-08-11,14.0,60,46
OO,5309,2025-08-03,2.0,85,29
UA,1270,2025-08-10,6.0,-22,70
OO,6004,2025-08-09,5.0,40,34
UA,2075,2025-08-04,1.0,74,51
OO,5810,2025-08-04,-5.0,100,29
UA,1564,2025-08-13,241.0,5,51
UA,1178,2025-08-02,-2.0,101,51
UA,1803,2025-08-15,299.0,326,68
OO,5610,2025-08-06,-3.0,76,29
UA,2201,2025-08-04,17.0,76,56
UA,1564,2025-08-12,168.0,85,51
UA,907,2025-08-03,37.0,210,155
OO,5836,2025-08-13,0.0,56,29
OO,4789,2025-08-07,-6.0,96,34
UA,592,2025-08-10,36.0,65,43
UA,563,2025-08-02,43.0,50,68
UA,2629,2025-08-15,-10.0,63,56
OO,5643,2025-08-02,575.0,241,34
OO,5517,2025-08-03,77.0,65,34
UA,752,2025-08-13,-5.0,62,43
YX,3542,2025-08-08,-5.0,68,42
UA,1413,2025-08-12,-7.0,63,51
G7,4546,2025-08-02,48.0,96,29
OO,5353,2025-08-12,-10.0,97,29
YX,3421,2025-08-07,-7.0,741,34
UA,490,2025-08-13,-5.0,959,43
OO,5637,2025-08-03,37.0,55,29
OO,5103,2025-08-10,19.0,300,29
UA,2494,2025-08-03,41.0,77,64
UA,944,2025-08-01,90.0,250,155
OO,5131,2025-08-06,0.0,40,29
UA,2653,2025-08-10,-4.0,78,51
UA,617,2025-08-13,-5.0,431,60
UA,2657,2025-08-08,-4.0,94,56
UA,1069,2025-08-04,28.0,24,43
UA,764,2025-08-01,-5.0,73,52
UA,729,2025-08-08,0.0,725,46
UA,533,2025-08-02,2.0,168,110
UA,1215,2025-08-04,-5.0,81,51
UA,2385,2025-08-09,-6.0,81,51
UA,909,2025-08-03,4.0,280,95
UA,2417,2025-08-07,51.0,30,56
UA,118,2025-08-12,229.0,247,75
UA,2148,2025-08-09,18.0,60,46
OO,5868,2025-08-08,4.0,68,42
YX,3468,2025-08-01,-6.0,47,34
UA,2011,2025-08-03,-5.0,67,60
OO,5988,2025-08-08,0.0,47,34
UA,1659,2025-08-11,0.0,64,70
G7,4425,2025-08-14,-2.0,106,29
UA,1144,2025-08-08,23.0,45,51
UA,1657,2025-08-14,-5.0,68,57
UA,2455,2025-08-08,-2.0,484,56
OO,5624,2025-08-13,3.0,51,34
UA,1324,2025-08-09,23.0,84,62
UA,2137,2025-08-12,-2.0,68,51
UA,1657,2025-08-05,-9.0,660,51
YX,3641,2025-08-02,-2.0,78,34
OO,5437,2025-08-02,-5.0,46,29
UA,2147,2025-08-08,9.0,80,43
UA,2008,2025-08-10,32.0,1524,62
UA,1448,2025-08-01,-2.0,65,43
UA,481,2025-08-11,25.0,57,43
UA,312,2025-08-11,14.0,70,46
UA,1775,2025-08-04,-1.0,20,56
UA,1974,2025-08-11,15.0,80,51
UA,2148,2025-08-02,6.0,285,46
OO,5999,2025-08-04,-8.0,65,34
OO,5505,2025-08-04,2.0,63,29
OO,5499,2025-08-07,0.0,60,29
OO,4718,2025-08-13,-7.0,84,34
OO,5100,2025-08-07,38.0,42,29
OO,5309,2025-08-14,-2.0,75,29
OO,5136,2025-08-01,-9.0,885,29
UA,1381,2025-08-04,-6.0,63,46
